,PRICE,MILEAGE_KM,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,CAR_AGE,DEREG_VALUE_FROM_SCRAPE_DATE,OMV,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,POWER,LISTING_URL,BRAND
3599,179800.0,59000.0,39000.0,1466.0,6.0,80304.0,66684.0,2995.0,1735.0,348.0,https://www.sgcarmart.com/used_cars/info.php?ID=1287212&DL=2875,Audi
3600,23000.0,178000.0,17600.0,552.0,14.0,5352.0,16446.0,1598.0,1195.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288888&DL=1000&utm_content=SLeligible,Toyota
3603,152800.0,75000.0,31001.0,1700.0,6.0,56381.0,48209.0,1991.0,1735.0,207.0,https://www.sgcarmart.com/used_cars/info.php?ID=1284985&DL=3845,Mercedes-Benz
3604,52800.0,116000.0,34991.0,1583.0,16.0,15300.0,17513.0,1799.0,1350.0,138.0,https://www.sgcarmart.com/used_cars/info.php?ID=1209965&DL=3048&utm_content=SLeligible,Honda
3605,50800.0,147981.0,46778.0,1245.0,7.0,24323.0,12813.0,1591.0,1295.0,127.0,https://www.sgcarmart.com/used_cars/info.php?ID=1275464&DL=1026&utm_content=SLeligible,Kia
3606,188800.0,47275.0,48000.0,2770.0,3.0,67710.0,35444.0,1332.0,1550.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290365&DL=4162,Mercedes-Benz
3607,182800.0,40000.0,48002.0,2617.0,3.0,66810.0,36414.0,1332.0,1550.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289485&DL=2050,Mercedes-Benz
3609,150800.0,19500.0,41510.0,2371.0,5.0,58939.0,36014.0,1969.0,1605.0,187.0,https://www.sgcarmart.com/used_cars/info.php?ID=1216772&DL=4449&utm_content=SLeligible,Volvo
3610,77888.0,81000.0,40001.0,1947.0,6.0,38315.0,21852.0,1399.0,1233.0,147.0,https://www.sgcarmart.com/used_cars/info.php?ID=1283350&DL=1095,Opel
3611,84800.0,99619.0,34110.0,1584.0,6.0,34885.0,25987.0,1595.0,1425.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1282573&DL=4609,Mercedes-Benz
3615,105000.0,155000.0,41397.0,2223.0,13.0,28785.0,29271.0,1597.0,1500.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1264434&DL=1000&utm_content=SLeligible,Mercedes-Benz
3617,23800.0,76000.0,75200.0,277.0,9.0,14508.0,28854.0,1368.0,1310.0,167.0,https://www.sgcarmart.com/used_cars/info.php?ID=1274733&DL=3214,Alfa
3618,128600.0,6900.0,74989.0,2988.0,2.0,66512.0,21053.0,1496.0,1250.0,116.0,https://www.sgcarmart.com/used_cars/info.php?ID=1244716&DL=3554&utm_content=SLeligible,Honda
3619,57800.0,118000.0,47112.0,1280.0,7.0,25651.0,13589.0,1600.0,1449.0,112.0,https://www.sgcarmart.com/used_cars/info.php?ID=1253673&DL=3414&utm_content=SLeligible,Subaru
3620,58777.0,113000.0,42801.0,1159.0,7.0,31409.0,25281.0,1498.0,1589.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288926&DL=2689,Volvo
3621,51800.0,105000.0,26175.0,1827.0,15.0,13181.0,12304.0,1584.0,1132.0,105.0,https://www.sgcarmart.com/used_cars/info.php?ID=1254911&DL=3545&utm_content=SLeligible,Mitsubishi
3622,99777.0,67000.0,57414.0,1281.0,8.0,49279.0,37327.0,2362.0,1790.0,167.0,https://www.sgcarmart.com/used_cars/info.php?ID=1271289&DL=3648&utm_content=SLeligible,Toyota
3623,55000.0,118000.0,71509.0,432.0,9.0,40317.0,47057.0,1998.0,1755.0,234.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289169&DL=3534,Lexus
3628,68800.0,108868.0,34110.0,1522.0,6.0,26246.0,16882.0,1498.0,1088.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1240141&DL=1340&utm_content=SLeligible,Honda
3629,82800.0,59388.0,37330.0,1496.0,6.0,34889.0,25692.0,1498.0,1324.0,170.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289892&DL=1032,Honda
3630,59000.0,169000.0,47510.0,395.0,8.0,36387.0,40816.0,1997.0,1615.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1283785&DL=4383,BMW
3632,106888.0,85000.0,31917.0,1979.0,5.0,41227.0,28463.0,1595.0,1435.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1281604&DL=4412,Mercedes-Benz
3633,21800.0,120000.0,18652.0,608.0,14.0,6357.0,24809.0,1390.0,1285.0,158.0,https://www.sgcarmart.com/used_cars/info.php?ID=1282947&DL=4412&utm_content=SLeligible,Volkswagen
3634,67800.0,98000.0,50621.0,738.0,8.0,32631.0,30895.0,1499.0,1430.0,134.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290090&DL=4561,BMW
3636,175888.0,56318.0,42002.0,1920.0,5.0,57502.0,39195.0,2493.0,2030.0,179.0,https://www.sgcarmart.com/used_cars/info.php?ID=1268958&DL=3587&utm_content=SLeligible,Toyota
3637,77800.0,117975.0,26667.0,1918.0,5.0,26635.0,16713.0,1598.0,1205.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1278315&DL=3214&utm_content=SLeligible,Nissan
3638,47800.0,179800.0,30284.0,1643.0,16.0,13748.0,16777.0,1598.0,1195.0,107.0,https://www.sgcarmart.com/used_cars/info.php?ID=1287418&DL=1000&utm_content=SLeligible,Toyota
3639,89800.0,93896.0,38039.0,1492.0,7.0,43876.0,34502.0,1499.0,1425.0,134.0,https://www.sgcarmart.com/used_cars/info.php?ID=1276794&DL=2397&utm_content=SLeligible,BMW
3640,147800.0,23000.0,33520.0,2289.0,4.0,51015.0,34175.0,1497.0,1505.0,127.0,https://www.sgcarmart.com/used_cars/info.php?ID=1281783&DL=2189,Mercedes-Benz
3641,53888.0,150000.0,32121.0,1649.0,16.0,14723.0,51278.0,1796.0,1540.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289072&DL=1000&utm_content=SLeligible,Mercedes-Benz
3642,99800.0,30739.0,49500.0,2196.0,4.0,40770.0,22670.0,1341.0,1270.0,143.0,https://www.sgcarmart.com/used_cars/info.php?ID=1282097&DL=4162,Opel
3644,195800.0,166000.0,95025.0,2982.0,12.0,77973.0,73220.0,2706.0,1415.0,261.0,https://www.sgcarmart.com/used_cars/info.php?ID=1283747&DL=1000&utm_content=SLeligible,Porsche
3645,26888.0,95000.0,58109.0,455.0,9.0,16618.0,16725.0,1362.0,1650.0,138.0,https://www.sgcarmart.com/used_cars/info.php?ID=1209874&DL=1095&utm_content=SLeligible,Chevrolet
3648,97800.0,55000.0,31783.0,2006.0,5.0,31730.0,26324.0,1496.0,1370.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290133&DL=3283,Honda
3649,65800.0,69300.0,45289.0,1129.0,6.0,22854.0,17596.0,1353.0,1240.0,138.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289949&DL=4130,Hyundai
3650,51800.0,123000.0,25525.0,1493.0,15.0,12644.0,10727.0,1591.0,1264.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1277213&DL=4465&utm_content=SLeligible,Hyundai
3652,85800.0,160000.0,33568.0,1862.0,14.0,20021.0,39036.0,1796.0,1495.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1270987&DL=3600&utm_content=SLeligible,Mercedes-Benz
3653,27800.0,141595.0,56209.0,521.0,9.0,15755.0,18413.0,1197.0,1285.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1279061&DL=4071&utm_content=SLeligible,Nissan
3654,66800.0,51000.0,25000.0,1677.0,6.0,21620.0,14428.0,1496.0,1067.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289498&DL=2984,Mazda
3655,92800.0,97137.0,49716.0,2588.0,13.0,35401.0,48945.0,1796.0,1650.0,201.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290389&DL=4559&utm_content=SLeligible,Mercedes-Benz
3658,139800.0,89337.0,39700.0,2044.0,5.0,59540.0,41193.0,1332.0,1410.0,134.0,https://www.sgcarmart.com/used_cars/info.php?ID=1286182&DL=4454,Mercedes-Benz
3659,111888.0,88000.0,26301.0,1856.0,5.0,36842.0,27989.0,1595.0,1430.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1257776&DL=3451&utm_content=SLeligible,Mercedes-Benz
3660,91800.0,80000.0,53001.0,883.0,8.0,63479.0,62151.0,2995.0,1856.0,335.0,https://www.sgcarmart.com/used_cars/info.php?ID=1226293&DL=3210&utm_content=SLeligible,Jaguar
3663,75288.0,142000.0,42283.0,2557.0,13.0,29749.0,12673.0,1591.0,1261.0,122.0,https://www.sgcarmart.com/used_cars/info.php?ID=1286304&DL=4098&utm_content=SLeligible,Kia
3664,76800.0,152160.0,35416.0,1855.0,14.0,21056.0,30195.0,1995.0,1390.0,134.0,https://www.sgcarmart.com/used_cars/info.php?ID=1282199&DL=4241&utm_content=SLeligible,BMW
3669,72800.0,115000.0,49996.0,1336.0,7.0,36230.0,28929.0,1598.0,1300.0,162.0,https://www.sgcarmart.com/used_cars/info.php?ID=1267408&DL=1193&utm_content=SLeligible,Peugeot
3671,50800.0,90000.0,49156.0,791.0,8.0,29970.0,28695.0,1998.0,1480.0,164.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289248&DL=3626,Toyota
3673,67998.0,151868.0,40881.0,1460.0,16.0,16476.0,28251.0,2495.0,1560.0,221.0,https://www.sgcarmart.com/used_cars/info.php?ID=1264789&DL=3382&utm_content=SLeligible,Nissan
3674,36800.0,135000.0,47020.0,769.0,8.0,14667.0,17719.0,1496.0,1130.0,130.0,https://www.sgcarmart.com/used_cars/info.php?ID=1199916&DL=1339&utm_content=SLeligible,Honda
3675,127800.0,123000.0,49716.0,2588.0,13.0,35401.0,63363.0,2979.0,1700.0,301.0,https://www.sgcarmart.com/used_cars/info.php?ID=1266565&DL=3318&utm_content=SLeligible,BMW
3676,109800.0,55093.0,41801.0,2592.0,3.0,34898.0,21274.0,1598.0,1280.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289962&DL=1032,Hyundai
3677,111800.0,35000.0,47000.0,2681.0,3.0,38569.0,18660.0,1598.0,1280.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1286942&DL=2140,Hyundai
3680,42988.0,100000.0,51010.0,791.0,8.0,23091.0,19805.0,1998.0,1682.0,237.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289103&DL=2870,Subaru
3681,134800.0,53610.0,36502.0,2319.0,4.0,54026.0,35052.0,2487.0,1545.0,206.0,https://www.sgcarmart.com/used_cars/info.php?ID=1278760&DL=2469&utm_content=SLeligible,Toyota
3682,137800.0,39000.0,87889.0,3046.0,3.0,86752.0,17748.0,1496.0,1325.0,105.0,https://www.sgcarmart.com/used_cars/info.php?ID=1236431&DL=3175&utm_content=SLeligible,Toyota
3683,46800.0,86000.0,46970.0,398.0,8.0,26202.0,31415.0,1798.0,1480.0,177.0,https://www.sgcarmart.com/used_cars/info.php?ID=1279180&DL=2757&utm_content=SLeligible,Volkswagen
3685,84800.0,104396.0,49000.0,769.0,9.0,32548.0,31847.0,2493.0,1980.0,179.0,https://www.sgcarmart.com/used_cars/info.php?ID=1263788&DL=1032&utm_content=SLeligible,Toyota
3686,41800.0,113124.0,56206.0,919.0,8.0,24130.0,16040.0,1362.0,1650.0,138.0,https://www.sgcarmart.com/used_cars/info.php?ID=1241951&DL=3723&utm_content=SLeligible,Chevrolet
3688,51800.0,93000.0,56206.0,941.0,8.0,27484.0,20926.0,1998.0,1682.0,237.0,https://www.sgcarmart.com/used_cars/info.php?ID=1255898&DL=2440&utm_content=SLeligible,Subaru
3691,107800.0,24000.0,47010.0,2653.0,3.0,45080.0,14513.0,1591.0,1287.0,125.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290028&DL=2976,Kia
3692,209800.0,12000.0,115001.0,2925.0,2.0,141836.0,42788.0,1998.0,1490.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288714&DL=1418,BMW
3693,41800.0,120000.0,75801.0,426.0,10.0,33905.0,41532.0,1997.0,1615.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1284224&DL=4073,BMW
3694,81888.0,139000.0,41397.0,2223.0,13.0,28785.0,22644.0,1390.0,1241.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289690&DL=3846&utm_content=SLeligible,Volkswagen
3696,41000.0,114165.0,56000.0,790.0,8.0,24233.0,19906.0,1997.0,1379.0,142.0,https://www.sgcarmart.com/used_cars/info.php?ID=1282964&DL=4517,Nissan
3701,64988.0,98000.0,54920.0,612.0,9.0,40997.0,46529.0,1997.0,1615.0,241.0,https://www.sgcarmart.com/used_cars/info.php?ID=1199717&DL=3184&utm_content=SLeligible,BMW
3702,48800.0,95195.0,50101.0,1004.0,8.0,22010.0,22572.0,1496.0,1190.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289247&DL=2728,Honda
3703,42888.0,74000.0,53334.0,853.0,8.0,20133.0,21951.0,1496.0,1190.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1287506&DL=4544,Honda
3705,63800.0,86482.0,41617.0,1278.0,8.0,23978.0,19243.0,1586.0,1240.0,118.0,https://www.sgcarmart.com/used_cars/info.php?ID=1249348&DL=1107&utm_content=SLeligible,Suzuki
3706,87800.0,165900.0,42683.0,2463.0,13.0,28989.0,74553.0,2996.0,1855.0,254.0,https://www.sgcarmart.com/used_cars/info.php?ID=1259651&DL=2080&utm_content=SLeligible,BMW
3707,28800.0,136000.0,70890.0,274.0,10.0,18102.0,23278.0,1997.0,1470.0,134.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289172&DL=4343,Nissan
3708,49800.0,163000.0,25525.0,1493.0,15.0,12644.0,20135.0,1390.0,1329.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1278455&DL=3750&utm_content=SLeligible,Volkswagen
3711,64800.0,79000.0,53300.0,761.0,8.0,30874.0,23955.0,1997.0,1626.0,142.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290050&DL=1024,Nissan
3712,148888.0,55000.0,41510.0,2346.0,5.0,49544.0,27446.0,1984.0,1577.0,241.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289714&DL=4231,Skoda
3713,172000.0,25600.0,52309.0,2586.0,3.0,68597.0,35735.0,1497.0,1520.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289465&DL=1000&utm_content=SLeligible,Mercedes-Benz
3718,64800.0,122000.0,31933.0,1467.0,16.0,15520.0,25364.0,2499.0,1500.0,211.0,https://www.sgcarmart.com/used_cars/info.php?ID=1277593&DL=2049&utm_content=SLeligible,Toyota
3719,57800.0,132000.0,49189.0,1281.0,7.0,28310.0,16933.0,1998.0,1365.0,147.0,https://www.sgcarmart.com/used_cars/info.php?ID=1282748&DL=3214,Mitsubishi
3720,43000.0,78510.0,50789.0,764.0,8.0,17861.0,14495.0,1198.0,1081.0,96.0,https://www.sgcarmart.com/used_cars/info.php?ID=1276670&DL=3456&utm_content=SLeligible,Nissan
3721,31800.0,104000.0,52503.0,857.0,8.0,17456.0,18499.0,1199.0,1240.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288935&DL=4618,Citroen
3722,99800.0,120000.0,46229.0,947.0,9.0,41314.0,40257.0,1984.0,1420.0,276.0,https://www.sgcarmart.com/used_cars/info.php?ID=1277843&DL=3415&utm_content=SLeligible,Volkswagen
3724,82800.0,151200.0,32914.0,2313.0,14.0,20975.0,28507.0,1984.0,1339.0,207.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288892&DL=3164&utm_content=SLeligible,Volkswagen
3725,53999.0,78789.0,38941.0,1524.0,6.0,22065.0,8264.0,1368.0,1115.0,98.0,https://www.sgcarmart.com/used_cars/info.php?ID=1246935&DL=2352&utm_content=SLeligible,Hyundai
3726,77800.0,153000.0,39129.0,2009.0,15.0,21794.0,34762.0,2362.0,1750.0,167.0,https://www.sgcarmart.com/used_cars/info.php?ID=1283570&DL=2080&utm_content=SLeligible,Toyota
3728,66800.0,151000.0,35416.0,1859.0,15.0,20997.0,19667.0,1995.0,1555.0,138.0,https://www.sgcarmart.com/used_cars/info.php?ID=1287268&DL=3750&utm_content=SLeligible,Suzuki
3730,31888.0,114000.0,51301.0,642.0,9.0,14219.0,19063.0,1496.0,1190.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290418&DL=1429,Honda
3731,66800.0,130000.0,55100.0,823.0,9.0,29762.0,29913.0,1595.0,1435.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1255519&DL=4073&utm_content=SLeligible,Mercedes-Benz
3732,95800.0,230000.0,44998.0,1103.0,16.0,17617.0,82514.0,2687.0,1435.0,241.0,https://www.sgcarmart.com/used_cars/info.php?ID=1272092&DL=3906&utm_content=SLeligible,Porsche
3733,85800.0,50000.0,33520.0,2250.0,5.0,25132.0,15689.0,1317.0,1030.0,97.0,https://www.sgcarmart.com/used_cars/info.php?ID=1287093&DL=3759,Honda
3735,60800.0,8.0,50110.0,1156.0,7.0,29234.0,20233.0,2360.0,1625.0,164.0,https://www.sgcarmart.com/used_cars/info.php?ID=1256631&DL=4332&utm_content=SLeligible,Mitsubishi
3737,64800.0,84000.0,50110.0,1159.0,7.0,30439.0,21362.0,1999.0,1540.0,152.0,https://www.sgcarmart.com/used_cars/info.php?ID=1282877&DL=2175,Hyundai
3740,31300.0,118000.0,46651.0,635.0,9.0,15963.0,18454.0,1197.0,1285.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1286800&DL=2855,Nissan
3741,40800.0,95000.0,47889.0,761.0,9.0,18968.0,19973.0,1586.0,1240.0,118.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290427&DL=2140,Suzuki
3745,36000.0,175000.0,52008.0,1097.0,18.0,15773.0,52565.0,1796.0,1540.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1285900&DL=2952&utm_content=SLeligible,Mercedes-Benz
3746,93800.0,65000.0,37000.0,1520.0,6.0,38187.0,28937.0,1595.0,1435.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1283008&DL=4620,Mercedes-Benz
3749,38800.0,117600.0,47300.0,765.0,8.0,14591.0,17795.0,1496.0,1130.0,130.0,https://www.sgcarmart.com/used_cars/info.php?ID=1270367&DL=2804&utm_content=SLeligible,Honda
3750,68988.0,98000.0,28199.0,1647.0,6.0,23161.0,14645.0,1591.0,1345.0,125.0,https://www.sgcarmart.com/used_cars/info.php?ID=1269710&DL=2870&utm_content=SLeligible,Hyundai
3752,80800.0,65000.0,29159.0,1490.0,6.0,25140.0,23633.0,1496.0,1190.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1272923&DL=2448&utm_content=SLeligible,Honda
3753,95800.0,82000.0,36000.0,1495.0,6.0,42103.0,33419.0,1984.0,1480.0,187.0,https://www.sgcarmart.com/used_cars/info.php?ID=1272211&DL=2291&utm_content=SLeligible,Audi
3754,175000.0,56000.0,46002.0,2190.0,4.0,62125.0,34909.0,1332.0,1555.0,160.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290086&DL=4427,Mercedes-Benz
3756,64800.0,40000.0,34110.0,1527.0,6.0,29496.0,21232.0,1199.0,1203.0,108.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289586&DL=3282,Opel
3758,93800.0,87000.0,47002.0,1342.0,8.0,45079.0,36204.0,1998.0,1535.0,189.0,https://www.sgcarmart.com/used_cars/info.php?ID=1271758&DL=1193&utm_content=SLeligible,MINI
3759,31000.0,80283.0,57089.0,576.0,9.0,16244.0,18040.0,1496.0,1324.0,118.0,https://www.sgcarmart.com/used_cars/info.php?ID=1279556&DL=4228&utm_content=SLeligible,Mazda
3763,50800.0,144000.0,50000.0,886.0,8.0,19675.0,21619.0,1496.0,1190.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1262598&DL=1000&utm_content=SLeligible,Honda
3765,57800.0,138000.0,30574.0,2008.0,15.0,16937.0,15798.0,1586.0,1205.0,109.0,https://www.sgcarmart.com/used_cars/info.php?ID=1282409&DL=4465&utm_content=SLeligible,Suzuki
3766,165800.0,114000.0,34935.0,2342.0,12.0,22550.0,110657.0,4395.0,1850.0,552.0,https://www.sgcarmart.com/used_cars/info.php?ID=1265225&DL=3175&utm_content=SLeligible,BMW
3768,58800.0,64935.0,36810.0,1460.0,6.0,18436.0,14792.0,1317.0,1030.0,97.0,https://www.sgcarmart.com/used_cars/info.php?ID=1253512&DL=4204&utm_content=SLeligible,Honda
3770,137800.0,73000.0,35001.0,2289.0,4.0,48318.0,30808.0,1998.0,1695.0,227.0,https://www.sgcarmart.com/used_cars/info.php?ID=1250506&DL=3175&utm_content=SLeligible,Toyota
3772,52800.0,66908.0,51106.0,1131.0,7.0,25487.0,19848.0,1496.0,1329.0,118.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290400&DL=2728,Mazda
3773,45800.0,16000.0,57903.0,822.0,8.0,25142.0,19615.0,1997.0,1379.0,142.0,https://www.sgcarmart.com/used_cars/info.php?ID=1287277&DL=3117,Nissan
3777,78800.0,84388.0,56206.0,732.0,8.0,37559.0,31215.0,1986.0,1590.0,150.0,https://www.sgcarmart.com/used_cars/info.php?ID=1273799&DL=2454&utm_content=SLeligible,Toyota
3780,54800.0,78800.0,46489.0,1155.0,7.0,25285.0,24463.0,999.0,1280.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289203&DL=4074,Audi
3781,82000.0,94000.0,46970.0,367.0,9.0,38981.0,44924.0,1991.0,1465.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290221&DL=1000&utm_content=SLeligible,Mercedes-Benz
3784,118800.0,25300.0,40990.0,2378.0,4.0,41466.0,19321.0,1490.0,1563.0,159.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289810&DL=4458,MG
3785,26800.0,94813.0,57089.0,519.0,9.0,13666.0,15002.0,1498.0,1046.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289598&DL=1002,Honda
3786,106500.0,76822.0,32302.0,1672.0,6.0,45745.0,37248.0,1499.0,1415.0,138.0,https://www.sgcarmart.com/used_cars/info.php?ID=1276991&DL=3613&utm_content=SLeligible,BMW
3787,85000.0,77000.0,48209.0,760.0,7.0,40101.0,36252.0,1595.0,1425.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289441&DL=4543,Mercedes-Benz
3788,182800.0,108105.0,93644.0,2953.0,12.0,76070.0,113408.0,4691.0,1880.0,453.0,https://www.sgcarmart.com/used_cars/info.php?ID=1273474&DL=3350&utm_content=SLeligible,Maserati
3790,75800.0,86000.0,41400.0,1366.0,7.0,32940.0,24698.0,999.0,1280.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1260741&DL=2291&utm_content=SLeligible,Audi
3791,48800.0,85000.0,52301.0,888.0,8.0,20569.0,21975.0,1496.0,1320.0,107.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289381&DL=4277,Toyota
3792,68888.0,84314.0,28457.0,1703.0,6.0,23119.0,13781.0,1496.0,1085.0,105.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290393&DL=4640,Toyota
3793,83800.0,138000.0,47765.0,2767.0,13.0,36406.0,31436.0,1598.0,1190.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1260795&DL=3381&utm_content=SLeligible,MINI
3795,79888.0,133000.0,52660.0,1001.0,18.0,14658.0,76123.0,2687.0,1435.0,241.0,https://www.sgcarmart.com/used_cars/info.php?ID=1278930&DL=4631&utm_content=SLeligible,Porsche
3797,57800.0,53000.0,38200.0,1342.0,7.0,17692.0,15224.0,1318.0,1052.0,97.0,https://www.sgcarmart.com/used_cars/info.php?ID=1283528&DL=3452,Honda
3798,41800.0,98000.0,51507.0,888.0,9.0,19065.0,20417.0,1496.0,1190.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289137&DL=2050,Honda
3800,48800.0,92000.0,46778.0,1253.0,7.0,22667.0,15108.0,1496.0,1310.0,118.0,https://www.sgcarmart.com/used_cars/info.php?ID=1226011&DL=3495&utm_content=SLeligible,Mazda
