,LISTING_URL,BRAND,PRICE,DEPRE_VALUE_PER_YEAR,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_PER_YEAR,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE
109,https://www.sgcarmart.com/used_cars/info.php?ID=1261568&DL=2913&utm_content=SLeligible,Hyundai,82800,19650,11-Dec-2017,,2017,738,Auto,30698,13/03/2024,18421,18421,49996,1342,1591,1594,2,SUV
110,https://www.sgcarmart.com/used_cars/info.php?ID=1278702&DL=1000&utm_content=SLeligible,Mercedes-Benz,138000,20960,04-Nov-2019,36000,2019,586,Auto,51276,13/03/2024,33790,39306,38602,2036,1332,1410,2,Hatchback
111,https://www.sgcarmart.com/used_cars/info.php?ID=1278763&DL=1147,Toyota,59800,14900,17-Jul-2017,109000,2016,742,Auto,30296,13/03/2024,19990,19990,51765,1218,1598,1215,1,Mid-Sized Sedan
112,https://www.sgcarmart.com/used_cars/info.php?ID=1279037&DL=4398,Honda,51988,15450,07-Mar-2017,,2016,682,Auto,22141,13/03/2024,21334,11868,50389,761,1496,1190,3,SUV
113,https://www.sgcarmart.com/used_cars/info.php?ID=1276400&DL=4073,BMW,190800,22710,10-May-2021,57000,2021,1210,Auto,85332,13/03/2024,46074,56504,60001,2591,1998,1685,2,SUV
114,https://www.sgcarmart.com/used_cars/info.php?ID=1265075&DL=1339&utm_content=SLeligible,Honda,52800,11320,11-Nov-2008,153000,2008,885,Auto,13843,13/03/2024,11446,4901,29670,1678,1339,1010,4,Hatchback
115,https://www.sgcarmart.com/used_cars/info.php?ID=1269893&DL=2283&utm_content=SLeligible,Nissan,43800,13040,28-Nov-2016,93000,2016,742,Auto,23952,13/03/2024,16910,16910,50951,974,1598,1205,2,Mid-Sized Sedan
116,https://www.sgcarmart.com/used_cars/info.php?ID=1240863&DL=3709&utm_content=SLeligible,Nissan,67500,13310,30-Jan-2019,57300,2018,508,Auto,16284,13/03/2024,13438,5000,26170,1466,1198,1048,2,Hatchback
117,https://www.sgcarmart.com/used_cars/info.php?ID=1277911&DL=3597,Jaguar,150500,19320,09-Feb-2021,52919,2019,1210,Auto,59682,13/03/2024,29975,33965,49489,2196,1997,1757,2,SUV
118,https://www.sgcarmart.com/used_cars/info.php?ID=1256053&DL=3283&utm_content=SLeligible,Kia,141800,24140,10-Apr-2019,74000,2018,1210,Auto,45185,13/03/2024,33182,38455,32909,1832,1998,1642,2,Luxury Sedan
119,https://www.sgcarmart.com/used_cars/info.php?ID=1254369&DL=3946&utm_content=SLeligible,Mercedes-Benz,100800,25500,20-Feb-2017,79000,2016,2038,Auto,45182,13/03/2024,,,48209,766,2143,1845,1,SUV
120,https://www.sgcarmart.com/used_cars/info.php?ID=1153632&DL=3831&utm_content=SLeligible,Audi,178000,30190,17-Aug-2018,43000,2018,2380,Auto,77157,13/03/2024,64703,88466,34381,1613,2995,1945,2,SUV
121,https://www.sgcarmart.com/used_cars/info.php?ID=1255272&DL=1120&utm_content=SLeligible,Hyundai,39800,10840,14-Nov-2007,140000,2007,1107,Auto,15417,13/03/2024,14187,15606,41994,1335,1591,1264,5,Mid-Sized Sedan
122,https://www.sgcarmart.com/used_cars/info.php?ID=1278272&DL=4111,Toyota,180988,16960,08-Mar-2024,101,2021,974,Auto,102276,13/03/2024,,,85010,3317,1797,1380,1,SUV
123,https://www.sgcarmart.com/used_cars/info.php?ID=1261392&DL=3811&utm_content=SLeligible,Lexus,82888,21770,03-Nov-2016,111000,2016,1210,Auto,44444,13/03/2024,41971,50760,54200,940,1998,1755,2,SUV
124,https://www.sgcarmart.com/used_cars/info.php?ID=1266731&DL=3723&utm_content=SLeligible,BMW,109500,16920,15-Oct-2010,,2010,3307,Auto,21299,13/03/2024,62331,62331,32914,2348,2979,1700,3,Luxury Sedan
125,https://www.sgcarmart.com/used_cars/info.php?ID=1268724&DL=3647&utm_content=SLeligible,SEAT,160800,17880,31-Dec-2021,15726,2020,624,Auto,95114,13/03/2024,36114,42560,80989,2832,1395,1652,2,SUV
126,https://www.sgcarmart.com/used_cars/info.php?ID=1278492&DL=3133,Volvo,48800,16510,02-Dec-2015,102500,2015,1176,Auto,33106,13/03/2024,34851,40792,62019,613,1969,1722,2,SUV
127,https://www.sgcarmart.com/used_cars/info.php?ID=1278270&DL=4426,Mazda,37801,13740,14-Jun-2016,,2016,682,Auto,20309,13/03/2024,18694,13694,53694,820,1496,1321,2,Mid-Sized Sedan
128,https://www.sgcarmart.com/used_cars/info.php?ID=1269660&DL=4405&utm_content=SLeligible,Mercedes-Benz,45800,14000,21-Jun-2012,,2012,890,Auto,22935,13/03/2024,30327,30327,35055,1192,1597,1500,3,Luxury Sedan
129,https://www.sgcarmart.com/used_cars/info.php?ID=1278031&DL=1354,Honda,77800,14080,29-Mar-2019,45339,2018,682,Auto,23586,13/03/2024,22513,13519,26659,1830,1496,1190,2,SUV
130,https://www.sgcarmart.com/used_cars/info.php?ID=1277162&DL=1000,Honda,3900,,07-Aug-2009,,2009,885,Auto,604,13/03/2024,14146,14146,13943,68,1339,1010,,Hatchback
131,https://www.sgcarmart.com/used_cars/info.php?ID=1208044&DL=3892&utm_content=SLeligible,Porsche,385800,36020,09-Jun-2023,93,2021,1194,Auto,176776,13/03/2024,74261,105670,105501,3351,1984,1920,1,SUV
132,https://www.sgcarmart.com/used_cars/info.php?ID=1193538&DL=2469&utm_content=SLeligible,BMW,83800,13020,19-Aug-2010,,2010,2514,Auto,21182,13/03/2024,43943,43943,32914,2345,2497,1650,5,Luxury Sedan
133,https://www.sgcarmart.com/used_cars/info.php?ID=1134685&DL=1043&utm_content=SLeligible,Bentley,598800,72290,06-Apr-2020,30000,2019,3944,Auto,258633,13/03/2024,193654,320578,32500,2193,3996,2428,1,SUV
134,https://www.sgcarmart.com/used_cars/info.php?ID=1278798&DL=1418&utm_content=SLeligible,Toyota,58800,11090,01-Jul-2009,198188,2009,1026,Auto,15819,13/03/2024,12468,12468,29839,1922,1497,1095,3,Mid-Sized Sedan
135,https://www.sgcarmart.com/used_cars/info.php?ID=1276069&DL=1288,Toyota,44800,18450,30-Dec-2015,98000,2015,1196,Auto,22682,13/03/2024,25905,23267,55001,641,1986,1610,1,SUV
136,https://www.sgcarmart.com/used_cars/info.php?ID=1267322&DL=1094&utm_content=SLeligible,Skoda,99800,16500,29-Apr-2019,99850,2018,1194,Auto,47418,13/03/2024,27428,30400,48000,1860,1984,1700,1,Luxury Sedan
137,https://www.sgcarmart.com/used_cars/info.php?ID=1272416&DL=1155,Toyota,95800,19240,31-Jan-2018,98800,2017,1210,Auto,43938,13/03/2024,35785,42099,42661,1102,1998,1695,1,SUV
138,https://www.sgcarmart.com/used_cars/info.php?ID=1276885&DL=2007,Volkswagen,32800,15950,29-Oct-2015,65000,2015,624,Auto,16860,13/03/2024,22642,13699,57301,580,1395,1249,1,Hatchback
139,https://www.sgcarmart.com/used_cars/info.php?ID=1270831&DL=3486&utm_content=SLeligible,Honda,97900,21460,19-Dec-2017,120000,2017,1630,Auto,42396,13/03/2024,30068,34096,53711,1370,2356,1855,2,MPV
140,https://www.sgcarmart.com/used_cars/info.php?ID=1255109&DL=2428&utm_content=SLeligible,Toyota,99200,15500,20-Dec-2019,56000,2019,682,Auto,33626,13/03/2024,19428,19428,33009,2101,1496,1350,1,MPV
141,https://www.sgcarmart.com/used_cars/info.php?ID=1255489&DL=2984&utm_content=SLeligible,Toyota,120688,13550,30-Nov-2022,,2022,680,Auto,74464,13/03/2024,15770,5000,81089,3166,1490,1110,1,SUV
142,https://www.sgcarmart.com/used_cars/info.php?ID=1232103&DL=3214&utm_content=SLeligible,Mercedes-Benz,85800,13440,08-Oct-2010,133000,2010,1364,Auto,21438,13/03/2024,52054,52054,33568,2318,1796,1415,3,Sports Car
143,https://www.sgcarmart.com/used_cars/info.php?ID=1261552&DL=3749&utm_content=SLeligible,Mercedes-Benz,295000,39940,16-Jan-2020,48000,2019,2384,Auto,113278,13/03/2024,,,36000,1827,2999,2220,1,SUV
144,https://www.sgcarmart.com/used_cars/info.php?ID=1250065&DL=3451&utm_content=SLeligible,BMW,90388,15760,31-Oct-2018,68888,2018,684,Auto,35859,13/03/2024,30479,34671,25000,1677,1499,1480,2,MPV
145,https://www.sgcarmart.com/used_cars/info.php?ID=1278559&DL=2473,2016,48800,16100,24-Aug-2016,68909,2016,682,Auto,24799,13/03/2024,22731,18824,55200,880,1496,1190,1,SUV
146,https://www.sgcarmart.com/used_cars/info.php?ID=1254603&DL=2689&utm_content=SLeligible,BMW,109777,26240,21-Mar-2017,81000,2017,1210,Auto,55601,13/03/2024,49363,61109,52600,1102,1998,1540,1,Luxury Sedan
147,https://www.sgcarmart.com/used_cars/info.php?ID=1244493&DL=2626&utm_content=SLeligible,Nissan,114800,15110,28-May-2021,63000,2020,772,Auto,38970,13/03/2024,,,41801,2619,1198,1330,1,SUV
148,https://www.sgcarmart.com/used_cars/info.php?ID=1269281&DL=3975&utm_content=SLeligible,Ferrari,215800,68310,11-May-2007,63500,2004,10026,Auto,16581,13/03/2024,246325,270958,52491,1132,5748,1865,4,Sports Car
149,https://www.sgcarmart.com/used_cars/info.php?ID=1279079&DL=4364&utm_content=SLeligible,BMW,75000,13300,09-Mar-2010,154000,2010,1691,Auto,21145,13/03/2024,30274,30274,37502,2043,1995,1390,4,Luxury Sedan
150,https://www.sgcarmart.com/used_cars/info.php?ID=1272337&DL=1000&utm_content=SLeligible,Nissan,200000,50410,08-Aug-2008,,2008,5454,Auto,20065,13/03/2024,53970,53970,50578,1131,3799,1740,6,Sports Car
151,https://www.sgcarmart.com/used_cars/info.php?ID=1262626&DL=2339&utm_content=SLeligible,Nissan,113800,14830,25-Jun-2021,62000,2021,772,Auto,44772,13/03/2024,,,49640,2646,1198,1330,1,SUV
152,https://www.sgcarmart.com/used_cars/info.php?ID=1217507&DL=2448&utm_content=SLeligible,Mercedes-Benz,165800,22700,27-Mar-2020,49000,2019,684,Auto,61253,13/03/2024,,,30012,2193,1497,1430,2,Luxury
153,https://www.sgcarmart.com/used_cars/info.php?ID=1276358&DL=4412&utm_content=SLeligible,Volkswagen,66800,9940,01-Feb-2011,,2010,868,Auto,24513,13/03/2024,26843,26843,36475,2437,1390,1286,3,Hatchback
154,https://www.sgcarmart.com/used_cars/info.php?ID=1262475&DL=3712&utm_content=SLeligible,Mercedes-Benz,188300,23380,30-May-2013,140000,2012,6860,Auto,67229,13/03/2024,139954,139954,83464,2928,5461,1870,2,Sports Car
155,https://www.sgcarmart.com/used_cars/info.php?ID=1248190&DL=2291&utm_content=SLeligible,Land,210800,28270,24-Oct-2019,50000,2018,1210,Auto,101496,13/03/2024,73366,104059,42020,2035,1997,2240,4,SUV
156,https://www.sgcarmart.com/used_cars/info.php?ID=1278657&DL=1258,Honda,167988,16320,29-Dec-2023,50,2021,778,Auto,119931,13/03/2024,,,110001,3560,1496,1350,1,SUV
157,https://www.sgcarmart.com/used_cars/info.php?ID=1278710&DL=3946,Audi,108800,20470,25-Jul-2018,88000,2018,1194,Auto,40691,13/03/2024,33421,38790,31000,1581,1984,1480,1,Luxury Sedan
158,https://www.sgcarmart.com/used_cars/info.php?ID=1277386&DL=1400,BYD,162800,16340,26-Feb-2024,100,2024,1502,Auto,64761,13/03/2024,,34000,65010,3317,,1750,1,SUV
159,https://www.sgcarmart.com/used_cars/info.php?ID=1278943&DL=1127,Mercedes-Benz,196500,23260,18-Jun-2021,48600,2020,586,Auto,84957,13/03/2024,45032,55045,60109,2649,1332,1555,1,SUV
160,https://www.sgcarmart.com/used_cars/info.php?ID=1252564&DL=2541&utm_content=SLeligible,Hyundai,91800,12860,28-Sep-2020,58100,2019,742,Auto,36617,13/03/2024,15220,15220,38504,2374,1598,1289,1,SUV
161,https://www.sgcarmart.com/used_cars/info.php?ID=1261367&DL=3100&utm_content=SLeligible,Audi,104800,17250,18-Jul-2019,68000,2019,392,Auto,33110,13/03/2024,23665,25131,26667,1949,999,1315,2,SUV
162,https://www.sgcarmart.com/used_cars/info.php?ID=1277738&DL=2175&utm_content=SLeligible,Ferrari,681800,70720,17-Dec-2013,30328,2013,5201,Auto,123497,13/03/2024,380676,657217,128094,3503,4497,1515,2,Sports Car
163,https://www.sgcarmart.com/used_cars/info.php?ID=1216089&DL=3507&utm_content=SLeligible,Volkswagen,87500,13780,31-Oct-2019,,2019,624,Auto,32985,13/03/2024,19702,19702,32309,2042,1395,1270,2,Hatchback
164,https://www.sgcarmart.com/used_cars/info.php?ID=1278012&DL=3466,Toyota,124800,21340,20-Feb-2019,57000,2018,1210,Auto,44492,13/03/2024,33306,38629,35310,1496,1998,1695,1,SUV
165,https://www.sgcarmart.com/used_cars/info.php?ID=1265817&DL=1047&utm_content=SLeligible,Kia,43800,10460,27-Oct-2017,86391,2017,238,Auto,16667,13/03/2024,11845,11845,24761,1308,1591,1295,2,Mid-Sized Sedan
166,https://www.sgcarmart.com/used_cars/info.php?ID=1256333&DL=3381&utm_content=SLeligible,Volkswagen,52400,12730,24-Apr-2013,94400,2012,559,Auto,35669,13/03/2024,19360,9360,43339,1490,1197,1222,3,Hatchback
167,https://www.sgcarmart.com/used_cars/info.php?ID=1207227&DL=2029&utm_content=SLeligible,Mercedes-Benz,68800,19740,06-Jan-2017,,2016,740,Auto,30196,13/03/2024,28150,26410,50951,1003,1595,1435,2,SUV
168,https://www.sgcarmart.com/used_cars/info.php?ID=1277883&DL=4342,Subaru,32000,15080,22-Sep-2015,128000,2015,1210,Auto,19367,13/03/2024,17982,17982,62101,553,1998,1682,2,SUV
169,https://www.sgcarmart.com/used_cars/info.php?ID=1272307&DL=1000&utm_content=SLeligible,Mercedes-Benz,194900,22930,01-Nov-2021,39200,2020,586,Auto,85163,13/03/2024,33894,39452,72756,2773,1332,1555,1,SUV
170,https://www.sgcarmart.com/used_cars/info.php?ID=1278782&DL=3414&utm_content=SLeligible,Hyundai,42800,8620,15-Apr-2009,,2009,1107,Manual,12779,13/03/2024,9798,,25727,1495,1591,1264,,Mid-Sized Sedan
171,https://www.sgcarmart.com/used_cars/info.php?ID=1273503&DL=3368,BMW,47688,20660,08-May-2015,116000,2013,1210,Auto,35239,13/03/2024,43453,47835,77600,399,1997,1615,2,Luxury Sedan
172,https://www.sgcarmart.com/used_cars/info.php?ID=1278805&DL=2239,Nissan,52800,14300,18-Aug-2017,68000,2017,508,Auto,20938,13/03/2024,17527,7527,46778,1249,1197,1265,2,Hatchback
173,https://www.sgcarmart.com/used_cars/info.php?ID=1278276&DL=1238,Volkswagen,22800,15720,05-May-2015,92000,2014,620,Auto,12712,13/03/2024,19673,9673,64700,396,1390,1417,1,Mid-Sized Sedan
174,https://www.sgcarmart.com/used_cars/info.php?ID=1272961&DL=1228,BMW,41000,18470,26-Jan-2015,156000,2014,1210,Auto,31605,13/03/2024,44866,49813,76889,2,1997,1615,4,Luxury Sedan
175,https://www.sgcarmart.com/used_cars/info.php?ID=1268150&DL=3337&utm_content=SLeligible,Skoda,102800,18940,31-Oct-2018,89000,2018,624,Auto,35492,13/03/2024,27123,29973,31302,1677,1395,1604,1,SUV
176,https://www.sgcarmart.com/used_cars/info.php?ID=1198917&DL=2469&utm_content=SLeligible,Toyota,55800,,12-Dec-2008,,2007,2697,Auto,,13/03/2024,30672,30672,31553,1708,2499,1510,5,Luxury Sedan
177,https://www.sgcarmart.com/used_cars/info.php?ID=1234737&DL=3318&utm_content=SLeligible,Volkswagen,62800,12430,19-May-2009,170000,2008,1791,Auto,16681,13/03/2024,31777,31777,33018,1833,1984,1391,5,Sports Car
178,https://www.sgcarmart.com/used_cars/info.php?ID=1260454&DL=4356&utm_content=SLeligible,Toyota,38333,14000,28-Mar-2016,134000,2015,742,Auto,20926,13/03/2024,19589,19589,45000,734,1598,1205,3,Mid-Sized Sedan
179,https://www.sgcarmart.com/used_cars/info.php?ID=1278703&DL=2290,BMW,288800,,28-Oct-2022,38000,2019,2362,Auto,,13/03/2024,46215,56701,90002,3134,2979,1570,1,Sports Car
180,https://www.sgcarmart.com/used_cars/info.php?ID=1252623&DL=3381&utm_content=SLeligible,BMW,144800,14470,30-Jun-2014,,2013,2362,Auto,,13/03/2024,39517,47324,,0,2979,1445,4,Sports Car
181,https://www.sgcarmart.com/used_cars/info.php?ID=1270864&DL=1213,BMW,234800,35570,10-May-2019,44400,2018,2384,Auto,103992,13/03/2024,72558,102605,52410,1861,2998,1825,2,SUV
182,https://www.sgcarmart.com/used_cars/info.php?ID=1190639&DL=3837,Mercedes-Benz,102889,78730,11-Feb-2015,108009,2014,1202,Auto,37877,13/03/2024,49773,61683,76889,8,1991,1555,2,Sports Car
183,https://www.sgcarmart.com/used_cars/info.php?ID=1155128&DL=2245&utm_content=SLeligible,Mercedes-Benz,148800,14870,03-Sep-2014,113400,2014,740,Auto,,13/03/2024,32856,27999,,0,1595,1425,4,Luxury Sedan
184,https://www.sgcarmart.com/used_cars/info.php?ID=1250561&DL=2783&utm_content=SLeligible,BMW,88777,23500,06-Jan-2017,84255,2016,1210,Auto,43157,13/03/2024,37979,45171,57002,1003,1997,1615,1,Luxury Sedan
185,https://www.sgcarmart.com/used_cars/info.php?ID=1212661&DL=2975,BMW,47000,21910,28-May-2015,88023,2014,1210,Auto,31669,13/03/2024,38694,41172,78001,429,1997,1505,2,Luxury Sedan
186,https://www.sgcarmart.com/used_cars/info.php?ID=1258405&DL=1400&utm_content=SLeligible,Volkswagen,52800,14740,30-Nov-2016,71000,2015,624,Auto,29311,13/03/2024,27557,25580,56889,976,1395,1383,2,Hatchback
187,https://www.sgcarmart.com/used_cars/info.php?ID=1248170&DL=3100&utm_content=SLeligible,Toyota,60800,12960,21-Nov-2008,142000,2008,1458,Auto,15075,13/03/2024,19940,19940,32121,1707,1794,1300,4,MPV
188,https://www.sgcarmart.com/used_cars/info.php?ID=933139&DL=1328,Triumph,68888,10390,10-Mar-2020,,1978,280,Manual,1990,13/03/2024,9945,9945,3321,1859,1493,770,2,Sports Car
189,https://www.sgcarmart.com/used_cars/info.php?ID=1269326&DL=1024&utm_content=SLeligible,Audi,162800,21970,26-Oct-2020,51000,2020,624,Auto,53417,13/03/2024,30408,34572,41510,2402,1395,1545,2,SUV
190,https://www.sgcarmart.com/used_cars/info.php?ID=1278997&DL=4383,Lexus,108000,25450,17-Jun-2016,69000,2016,3100,Auto,73037,13/03/2024,71651,100972,55100,823,3456,1980,3,SUV
191,https://www.sgcarmart.com/used_cars/info.php?ID=1268160&DL=1351&utm_content=SLeligible,Honda,38800,15520,14-May-2016,120212,2016,682,Auto,16458,13/03/2024,20247,10346,47300,790,1496,1190,6,SUV
192,https://www.sgcarmart.com/used_cars/info.php?ID=1277902&DL=2080&utm_content=SLeligible,Mercedes-Benz,168800,28620,04-Feb-2010,,2009,11106,Auto,22457,13/03/2024,94629,94629,38071,1826,6208,1730,,Sports Car
193,https://www.sgcarmart.com/used_cars/info.php?ID=1278810&DL=3305&utm_content=SLeligible,Porsche,148888,24840,11-Mar-2010,66950,2010,7294,Auto,21230,13/03/2024,184699,184699,35416,1860,4806,2045,5,Sports Car
194,https://www.sgcarmart.com/used_cars/info.php?ID=1274805&DL=1418,Toyota,160800,28630,10-Oct-2018,84000,2018,1792,Auto,56286,13/03/2024,48200,59480,32001,1646,2493,2030,2,MPV
195,https://www.sgcarmart.com/used_cars/info.php?ID=1275817&DL=3648,Tesla,183777,18660,06-Jun-2022,36000,2022,5634,Auto,124100,13/03/2024,,,95889,2983,,1844,1,Luxury
196,https://www.sgcarmart.com/used_cars/info.php?ID=1246515&DL=3008&utm_content=SLeligible,Subaru,40888,18730,26-Nov-2015,124000,2015,1210,Auto,19782,13/03/2024,17938,17938,58190,607,1998,1682,1,SUV
197,https://www.sgcarmart.com/used_cars/info.php?ID=1221891&DL=1103&utm_content=SLeligible,Honda,63800,15880,19-Mar-2008,,2008,1467,Auto,18073,13/03/2024,18600,20460,44998,1465,1799,1410,,SUV
198,https://www.sgcarmart.com/used_cars/info.php?ID=1259465&DL=3214&utm_content=SLeligible,Honda,98800,22620,25-Jul-2008,271000,2008,1815,Manual,16109,13/03/2024,27692,27692,36888,1581,1998,1270,4,Sports Car
199,https://www.sgcarmart.com/used_cars/info.php?ID=1272986&DL=4077,Polestar,189000,20500,11-May-2023,11000,2022,1912,Auto,111094,13/03/2024,,,119399,3322,,2069,1,Luxury
200,https://www.sgcarmart.com/used_cars/info.php?ID=1196211&DL=3712&utm_content=SLeligible,Audi,211000,22790,09-Sep-2022,8020,2022,684,Auto,117671,13/03/2024,,,107800,3076,1498,1605,1,SUV
201,https://www.sgcarmart.com/used_cars/info.php?ID=1278162&DL=1079&utm_content=SLeligible,Porsche,129800,18190,11-Jul-2011,128500,2011,3094,Auto,33756,13/03/2024,,,47316,2592,2995,2315,4,SUV
202,https://www.sgcarmart.com/used_cars/info.php?ID=1240987&DL=2754&utm_content=SLeligible,Land,385800,35800,26-Jul-2023,4000,2022,1210,Auto,167917,13/03/2024,65784,100460,120889,3407,1997,1983,1,SUV
203,https://www.sgcarmart.com/used_cars/info.php?ID=1225836&DL=3973&utm_content=SLeligible,Ferrari,1870,,24-Feb-2023,2600,2021,7854,Auto,,13/03/2024,354952,720895,114009,2950,6496,1525,1,Sports Car
204,https://www.sgcarmart.com/used_cars/info.php?ID=1278694&DL=3547,Mercedes-Benz,71800,22000,16-Aug-2016,,2016,740,Auto,34184,13/03/2024,35663,36929,49602,882,1595,1425,2,Luxury Sedan
205,https://www.sgcarmart.com/used_cars/info.php?ID=1278542&DL=1155,Nissan,52800,14300,20-Dec-2016,103480,2016,1210,Auto,31458,13/03/2024,24563,26389,56410,1006,1997,1470,2,Luxury Sedan
206,https://www.sgcarmart.com/used_cars/info.php?ID=1278731&DL=1032,Honda,58800,18670,19-May-2016,124412,2016,1630,Auto,32817,13/03/2024,31538,36154,51010,795,2356,1855,1,MPV
207,https://www.sgcarmart.com/used_cars/info.php?ID=1268134&DL=2339&utm_content=SLeligible,Toyota,110800,13950,19-Nov-2021,54000,2021,680,Auto,46672,13/03/2024,21555,7177,53709,2800,1490,1120,1,SUV
208,https://www.sgcarmart.com/used_cars/info.php?ID=1277966&DL=1079,BMW,137800,16560,10-Jun-2021,31500,2021,684,Auto,61868,13/03/2024,31169,35637,48510,2622,1499,1380,1,Hatchback
209,https://www.sgcarmart.com/used_cars/info.php?ID=1272665&DL=3863,Mercedes-Benz,192800,24950,04-Nov-2020,39379,2020,1202,Auto,66239,13/03/2024,44237,53932,38802,2401,1991,1570,2,Luxury Sedan
210,https://www.sgcarmart.com/used_cars/info.php?ID=1271372&DL=3283,Mercedes-Benz,137800,24880,12-Sep-2018,76000,2018,1202,Auto,51594,13/03/2024,42569,51597,34381,1619,1991,1705,2,SUV
211,https://www.sgcarmart.com/used_cars/info.php?ID=1261150&DL=4554&utm_content=SLeligible,BMW,143800,26610,29-Aug-2018,72000,2018,1210,Auto,49517,13/03/2024,41473,50063,32429,1615,1998,1660,2,SUV
212,https://www.sgcarmart.com/used_cars/info.php?ID=1251773&DL=3712&utm_content=SLeligible,Toyota,107000,35370,29-Jun-2016,129900,2015,1792,Auto,44148,13/03/2024,42708,51792,57010,825,2493,2030,2,MPV
213,https://www.sgcarmart.com/used_cars/info.php?ID=1278546&DL=1309&utm_content=SLeligible,Mercedes-Benz,118800,11870,15-Apr-2014,,2014,740,Auto,,13/03/2024,28666,22133,,0,1595,1430,4,Luxury Sedan
214,https://www.sgcarmart.com/used_cars/info.php?ID=1267532&DL=2771&utm_content=SLeligible,BMW,124588,18350,18-Oct-2019,59446,2019,684,Auto,55909,13/03/2024,36901,43662,41361,2039,1499,1430,2,SUV
215,https://www.sgcarmart.com/used_cars/info.php?ID=1247584&DL=3276&utm_content=SLeligible,Honda,60800,14770,04-Jan-2018,69783,2017,682,Auto,21757,13/03/2024,18988,8988,41761,1366,1496,1130,2,Stationwagon
216,https://www.sgcarmart.com/used_cars/info.php?ID=1275535&DL=2689,BMW,309777,31720,25-Oct-2021,20000,2021,1210,Auto,163296,13/03/2024,91246,136243,80210,2766,1998,1765,1,Luxury Sedan
217,https://www.sgcarmart.com/used_cars/info.php?ID=1277810&DL=3368,Honda,47555,18420,24-Aug-2016,64000,2016,682,Auto,16701,13/03/2024,,,56000,880,1496,1280,1,SUV
218,https://www.sgcarmart.com/used_cars/info.php?ID=1272192&DL=3381,Mercedes-Benz,62800,24050,01-Dec-2015,,2015,1202,Auto,34300,13/03/2024,39977,42968,62101,612,1991,1465,3,Luxury Sedan
219,https://www.sgcarmart.com/used_cars/info.php?ID=1268817&DL=2303&utm_content=SLeligible,Lexus,213800,21880,31-Jan-2023,15000,2022,1198,Auto,122665,13/03/2024,,,105459,2927,1987,1570,1,SUV
220,https://www.sgcarmart.com/used_cars/info.php?ID=1270840&DL=4077&utm_content=SLeligible,MG,98000,14930,18-Mar-2020,85000,2019,831,Auto,34854,13/03/2024,,,37500,2194,,1532,2,SUV
221,https://www.sgcarmart.com/used_cars/info.php?ID=1278112&DL=4343,Audi,22800,17920,19-Jan-2015,89000,2014,624,Auto,13153,13/03/2024,27183,15057,66010,5,1395,1310,3,Luxury Sedan
222,https://www.sgcarmart.com/used_cars/info.php?ID=1242287&DL=4327&utm_content=SLeligible,BMW,113800,19590,26-Jul-2018,50000,2018,1210,Auto,52987,13/03/2024,45965,56351,31001,1582,1998,1495,2,Sports Car
223,https://www.sgcarmart.com/used_cars/info.php?ID=1209802&DL=3162&utm_content=SLeligible,Mercedes-Benz,68500,22390,21-Jun-2016,118482,2016,740,Auto,32551,13/03/2024,34493,35291,50089,827,1595,1425,3,Luxury Sedan
224,https://www.sgcarmart.com/used_cars/info.php?ID=1276906&DL=3283,2015,29800,16990,12-Jun-2015,72000,2015,684,Auto,17916,13/03/2024,21608,17252,67601,434,1497,1219,2,SUV
225,https://www.sgcarmart.com/used_cars/info.php?ID=1261437&DL=4234&utm_content=SLeligible,Mercedes-Benz,149800,22640,25-Mar-2019,109331,2018,1202,Auto,71139,13/03/2024,55386,71695,34509,1826,1991,1605,1,Luxury Sedan
226,https://www.sgcarmart.com/used_cars/info.php?ID=1258657&DL=2339&utm_content=SLeligible,Honda,123800,15570,21-Oct-2021,40000,2021,684,Auto,43739,13/03/2024,,,47000,2772,1498,1220,1,Hatchback
227,https://www.sgcarmart.com/used_cars/info.php?ID=1271396&DL=1047,Mercedes-Benz,67800,16530,27-Sep-2017,119398,2017,740,Auto,27220,13/03/2024,22548,18568,42801,1278,1595,1395,1,Hatchback
228,https://www.sgcarmart.com/used_cars/info.php?ID=1267968&DL=3647&utm_content=SLeligible,Citroen,89800,15430,30-Apr-2019,108000,2018,508,Auto,32986,13/03/2024,20904,21266,33199,1861,1199,1317,1,MPV
229,https://www.sgcarmart.com/used_cars/info.php?ID=1276993&DL=4457&utm_content=SLeligible,Suzuki,59800,11840,21-Jul-2009,145000,2009,1020,Auto,12895,13/03/2024,13520,13520,25525,1833,1490,1060,1,Hatchback
230,https://www.sgcarmart.com/used_cars/info.php?ID=1278603&DL=2139,Mitsubishi,60800,16350,28-Feb-2017,67300,2016,1636,Auto,29136,13/03/2024,23402,24763,48209,764,2360,1625,1,SUV
231,https://www.sgcarmart.com/used_cars/info.php?ID=1269628&DL=3381&utm_content=SLeligible,Mercedes-Benz,166800,19120,11-Mar-2013,105000,2012,3480,Auto,93908,13/03/2024,61331,61331,107652,3167,3498,2130,4,SUV
