,DEPRE_VALUE_PER_YEAR,PREDICTED_DEPRE,RECOMMENDED,LISTING_URL
3625,13710.0,14939.304659041085,True,https://www.sgcarmart.com/used_cars/info.php?ID=1279006&DL=3706
3627,19860.0,24135.04305263198,True,https://www.sgcarmart.com/used_cars/info.php?ID=1220783&DL=4383&utm_content=SLeligible
3628,15450.0,19024.197892759683,True,https://www.sgcarmart.com/used_cars/info.php?ID=1253779&DL=4583&utm_content=SLeligible
3629,15490.0,16689.62949291283,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278025&DL=2728
3634,17900.0,19630.6057345329,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278211&DL=3451
3637,17700.0,19680.02750293363,True,https://www.sgcarmart.com/used_cars/info.php?ID=1248423&DL=4517&utm_content=SLeligible
3638,13080.0,13571.233773539403,True,https://www.sgcarmart.com/used_cars/info.php?ID=1234876&DL=2870&utm_content=SLeligible
3639,13770.0,13935.00981856012,True,https://www.sgcarmart.com/used_cars/info.php?ID=1276549&DL=2817
3642,12330.0,13508.529557579812,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278543&DL=2494&utm_content=SLeligible
3643,14840.0,16301.53075687572,True,https://www.sgcarmart.com/used_cars/info.php?ID=1236344&DL=4378&utm_content=SLeligible
3645,19430.0,22620.711163429205,True,https://www.sgcarmart.com/used_cars/info.php?ID=1259042&DL=2351
3648,11850.0,12713.30168655566,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278574&DL=3851&utm_content=SLeligible
3651,14740.0,15639.615053728525,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278185&DL=4162
3652,22120.0,35442.49055668023,True,https://www.sgcarmart.com/used_cars/info.php?ID=1224095&DL=3582&utm_content=SLeligible
3656,12910.0,13258.370901535596,True,https://www.sgcarmart.com/used_cars/info.php?ID=1271822&DL=2025
3659,13750.0,13796.159800526308,True,https://www.sgcarmart.com/used_cars/info.php?ID=1277624&DL=1026
3663,27810.0,28563.898590404347,True,https://www.sgcarmart.com/used_cars/info.php?ID=1189445&DL=2563&utm_content=SLeligible
3669,13550.0,14515.59029600507,True,https://www.sgcarmart.com/used_cars/info.php?ID=1259524&DL=3100&utm_content=SLeligible
3670,121630.0,141705.89519539967,True,https://www.sgcarmart.com/used_cars/info.php?ID=1209824&DL=3301&utm_content=SLeligible
3671,16140.0,17128.55999456734,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278683&DL=3811
3672,20810.0,21435.313795364305,True,https://www.sgcarmart.com/used_cars/info.php?ID=1214164&DL=2246&utm_content=SLeligible
3674,24300.0,24811.81776900039,True,https://www.sgcarmart.com/used_cars/info.php?ID=1261126&DL=4337&utm_content=SLeligible
3677,15020.0,15057.656006030236,True,https://www.sgcarmart.com/used_cars/info.php?ID=1247000&DL=4458&utm_content=SLeligible
3680,17260.0,18908.68290170618,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278411&DL=1024
3687,16780.0,18697.93593637338,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278628&DL=1039
3689,13870.0,16627.033407379007,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278150&DL=4130
3690,15310.0,15890.788635374356,True,https://www.sgcarmart.com/used_cars/info.php?ID=1250128&DL=3350&utm_content=SLeligible
3694,11540.0,14939.92867141556,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278741&DL=2525
3695,15670.0,16685.991473725655,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278299&DL=1277
3696,13150.0,13798.72898248351,True,https://www.sgcarmart.com/used_cars/info.php?ID=1276334&DL=4517
3697,22020.0,23458.163781892345,True,https://www.sgcarmart.com/used_cars/info.php?ID=1273430&DL=3648
3700,12200.0,13031.396830543981,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278751&DL=1032
3705,13830.0,21122.17072753682,True,https://www.sgcarmart.com/used_cars/info.php?ID=1268165&DL=3801&utm_content=SLeligible
3706,17890.0,18890.641605995606,True,https://www.sgcarmart.com/used_cars/info.php?ID=1256862&DL=3283&utm_content=SLeligible
3710,13590.0,13681.525781555036,True,https://www.sgcarmart.com/used_cars/info.php?ID=1206191&DL=2397&utm_content=SLeligible
3711,19450.0,20891.188766192605,True,https://www.sgcarmart.com/used_cars/info.php?ID=1277577&DL=3863
3712,21180.0,22535.477721202693,True,https://www.sgcarmart.com/used_cars/info.php?ID=1231832&DL=2578&utm_content=SLeligible
3713,19380.0,20740.85918338787,True,https://www.sgcarmart.com/used_cars/info.php?ID=1232752&DL=2549
3715,19570.0,19669.815730175145,True,https://www.sgcarmart.com/used_cars/info.php?ID=1271846&DL=3089
3717,17860.0,18484.39298621698,True,https://www.sgcarmart.com/used_cars/info.php?ID=1256345&DL=3570&utm_content=SLeligible
3724,20260.0,27333.349268057205,True,https://www.sgcarmart.com/used_cars/info.php?ID=1270910&DL=2389&utm_content=SLeligible
3725,22330.0,23339.718151833407,True,https://www.sgcarmart.com/used_cars/info.php?ID=1207365&DL=4074&utm_content=SLeligible
3730,20020.0,20301.700839295252,True,https://www.sgcarmart.com/used_cars/info.php?ID=1264911&DL=3368&utm_content=SLeligible
3731,13340.0,13829.03899091891,True,https://www.sgcarmart.com/used_cars/info.php?ID=1269019&DL=3647&utm_content=SLeligible
3733,15810.0,17040.08213267788,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278200&DL=2140
3736,20970.0,27474.79532922716,True,https://www.sgcarmart.com/used_cars/info.php?ID=1253284&DL=3175&utm_content=SLeligible
3740,19680.0,20916.876515560707,True,https://www.sgcarmart.com/used_cars/info.php?ID=1268972&DL=2341&utm_content=SLeligible
3741,12800.0,13527.056412461978,True,https://www.sgcarmart.com/used_cars/info.php?ID=1220996&DL=3283&utm_content=SLeligible
3742,20260.0,20607.780052627113,True,https://www.sgcarmart.com/used_cars/info.php?ID=1275546&DL=3792
3745,18360.0,18423.13074290656,True,https://www.sgcarmart.com/used_cars/info.php?ID=1271277&DL=1463
3746,13790.0,14493.11465802557,True,https://www.sgcarmart.com/used_cars/info.php?ID=1249850&DL=1240&utm_content=SLeligible
3747,17470.0,19075.73489062393,True,https://www.sgcarmart.com/used_cars/info.php?ID=1261441&DL=4362&utm_content=SLeligible
3754,14590.0,14779.121130638592,True,https://www.sgcarmart.com/used_cars/info.php?ID=1263378&DL=3561&utm_content=SLeligible
3763,22700.0,24909.337761721657,True,https://www.sgcarmart.com/used_cars/info.php?ID=1261344&DL=2792&utm_content=SLeligible
3764,15730.0,17126.734005437058,True,https://www.sgcarmart.com/used_cars/info.php?ID=1265365&DL=3647&utm_content=SLeligible
3769,43520.0,45840.79492372369,True,https://www.sgcarmart.com/used_cars/info.php?ID=1235169&DL=3951&utm_content=SLeligible
3783,20180.0,24764.460922133734,True,https://www.sgcarmart.com/used_cars/info.php?ID=1262729&DL=2351
3786,16360.0,16760.854771767663,True,https://www.sgcarmart.com/used_cars/info.php?ID=1234574&DL=2189&utm_content=SLeligible
3793,13360.0,14339.218427015061,True,https://www.sgcarmart.com/used_cars/info.php?ID=1256900&DL=3791&utm_content=SLeligible
3795,16790.0,18092.32975496934,True,https://www.sgcarmart.com/used_cars/info.php?ID=1261519&DL=3959&utm_content=SLeligible
3803,15470.0,15646.783015864901,True,https://www.sgcarmart.com/used_cars/info.php?ID=1249640&DL=4031&utm_content=SLeligible
3804,15120.0,19397.27735110575,True,https://www.sgcarmart.com/used_cars/info.php?ID=1263658&DL=3381&utm_content=SLeligible
3805,19630.0,21862.964297596915,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278674&DL=1111
3812,22620.0,24675.446273643607,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278466&DL=1400
3819,14060.0,14707.890617964822,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278645&DL=3416
3824,11760.0,12269.597841058949,True,https://www.sgcarmart.com/used_cars/info.php?ID=1256354&DL=1354&utm_content=SLeligible
3829,27550.0,28441.46127322559,True,https://www.sgcarmart.com/used_cars/info.php?ID=1244218&DL=2178&utm_content=SLeligible
3832,15400.0,15535.265017345933,True,https://www.sgcarmart.com/used_cars/info.php?ID=1252352&DL=2291&utm_content=SLeligible
3838,26030.0,26452.48234665593,True,https://www.sgcarmart.com/used_cars/info.php?ID=1245292&DL=2573&utm_content=SLeligible
3843,13950.0,15313.657471871844,True,https://www.sgcarmart.com/used_cars/info.php?ID=1272839&DL=3648
3845,10480.0,15561.721106142675,True,https://www.sgcarmart.com/used_cars/info.php?ID=1272032&DL=3004&utm_content=SLeligible
3849,15950.0,18031.01491650671,True,https://www.sgcarmart.com/used_cars/info.php?ID=1277378&DL=1400
3851,25940.0,26809.79217384061,True,https://www.sgcarmart.com/used_cars/info.php?ID=1256590&DL=3647&utm_content=SLeligible
3852,48930.0,54238.499614643195,True,https://www.sgcarmart.com/used_cars/info.php?ID=1276168&DL=3321
3858,12780.0,15767.519113349088,True,https://www.sgcarmart.com/used_cars/info.php?ID=1225274&DL=2199&utm_content=SLeligible
3860,20060.0,22266.38596688631,True,https://www.sgcarmart.com/used_cars/info.php?ID=1269847&DL=3259&utm_content=SLeligible
3867,15700.0,19619.65694391749,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278115&DL=3613
3870,19760.0,25764.22082354272,True,https://www.sgcarmart.com/used_cars/info.php?ID=1248485&DL=2239&utm_content=SLeligible
3872,32730.0,48250.10963427357,True,https://www.sgcarmart.com/used_cars/info.php?ID=1225947&DL=4035&utm_content=SLeligible
3875,11820.0,12872.786038507096,True,https://www.sgcarmart.com/used_cars/info.php?ID=1276875&DL=2077&utm_content=SLeligible
3876,13980.0,16278.167774628368,True,https://www.sgcarmart.com/used_cars/info.php?ID=1241231&DL=2140&utm_content=SLeligible
3878,38210.0,54623.9478699037,True,https://www.sgcarmart.com/used_cars/info.php?ID=1274414&DL=2175
3882,11440.0,11704.906750163307,True,https://www.sgcarmart.com/used_cars/info.php?ID=1277156&DL=2217&utm_content=SLeligible
3884,13830.0,15219.535181042553,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278756&DL=3283
3885,21420.0,23345.309856595264,True,https://www.sgcarmart.com/used_cars/info.php?ID=1261165&DL=3163&utm_content=SLeligible
3887,11330.0,13684.054217559045,True,https://www.sgcarmart.com/used_cars/info.php?ID=1198277&DL=2563&utm_content=SLeligible
3889,15630.0,17370.2902822748,True,https://www.sgcarmart.com/used_cars/info.php?ID=1265892&DL=2792&utm_content=SLeligible
3891,13880.0,14599.251862602232,True,https://www.sgcarmart.com/used_cars/info.php?ID=1275141&DL=3337
3894,19540.0,21091.888148079768,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278563&DL=2080
3905,17960.0,18791.97674105749,True,https://www.sgcarmart.com/used_cars/info.php?ID=1220217&DL=3210&utm_content=SLeligible
3906,11920.0,12305.991256440913,True,https://www.sgcarmart.com/used_cars/info.php?ID=1263162&DL=3642&utm_content=SLeligible
3907,18870.0,20441.80957023532,True,https://www.sgcarmart.com/used_cars/info.php?ID=1269086&DL=1127&utm_content=SLeligible
3909,14640.0,15093.737164219896,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278088&DL=3382
3916,13720.0,14460.628457357725,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278864&DL=1240
3918,16470.0,17083.11892725042,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278708&DL=1000&utm_content=SLeligible
3923,22210.0,23444.458350737954,True,https://www.sgcarmart.com/used_cars/info.php?ID=1231891&DL=2339&utm_content=SLeligible
3925,13850.0,15772.20823895427,True,https://www.sgcarmart.com/used_cars/info.php?ID=1258852&DL=3318&utm_content=SLeligible
3926,15300.0,18576.99582123112,True,https://www.sgcarmart.com/used_cars/info.php?ID=1248118&DL=4550&utm_content=SLeligible
3927,29000.0,30871.795372788354,True,https://www.sgcarmart.com/used_cars/info.php?ID=1233318&DL=1000&utm_content=SLeligible
3930,16410.0,17174.697179287487,True,https://www.sgcarmart.com/used_cars/info.php?ID=1273084&DL=4464
3938,13320.0,17743.838345115888,True,https://www.sgcarmart.com/used_cars/info.php?ID=1276359&DL=3318&utm_content=SLeligible
3946,14440.0,16884.68723524326,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278448&DL=1203
3947,20830.0,30792.4932608638,True,https://www.sgcarmart.com/used_cars/info.php?ID=1270232&DL=2023&utm_content=SLeligible
3950,22540.0,26363.966671550657,True,https://www.sgcarmart.com/used_cars/info.php?ID=1222299&DL=2215&utm_content=SLeligible
3952,14590.0,16541.456563533942,True,https://www.sgcarmart.com/used_cars/info.php?ID=1241641&DL=3887&utm_content=SLeligible
3957,23340.0,29428.790041963573,True,https://www.sgcarmart.com/used_cars/info.php?ID=1269333&DL=1032&utm_content=SLeligible
3962,18410.0,18484.377097392386,True,https://www.sgcarmart.com/used_cars/info.php?ID=1235573&DL=3283&utm_content=SLeligible
3965,14850.0,15859.102383618982,True,https://www.sgcarmart.com/used_cars/info.php?ID=1274424&DL=1026
3966,16710.0,17315.720838879948,True,https://www.sgcarmart.com/used_cars/info.php?ID=1256779&DL=3712&utm_content=SLeligible
3967,18330.0,20350.62596621856,True,https://www.sgcarmart.com/used_cars/info.php?ID=1277140&DL=2341
3968,22140.0,25002.52649222503,True,https://www.sgcarmart.com/used_cars/info.php?ID=1243210&DL=1368&utm_content=SLeligible
3970,13270.0,13512.183381038874,True,https://www.sgcarmart.com/used_cars/info.php?ID=1256168&DL=2473&utm_content=SLeligible
3976,29800.0,30857.407612411564,True,https://www.sgcarmart.com/used_cars/info.php?ID=1261662&DL=3651&utm_content=SLeligible
3977,24720.0,28581.071722307974,True,https://www.sgcarmart.com/used_cars/info.php?ID=1204176&DL=3875&utm_content=SLeligible
3981,21670.0,22345.60800277528,True,https://www.sgcarmart.com/used_cars/info.php?ID=1239085&DL=3887&utm_content=SLeligible
3983,18510.0,18778.469199663286,True,https://www.sgcarmart.com/used_cars/info.php?ID=1242590&DL=1418&utm_content=SLeligible
